0.200000,-0.050000,0.05,97.131089,-89.772721,-84.191391,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.193301,-0.025000,0.05,-88.685321,-8.267342,89.976459,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.1750000,-0.0066987,0.05,-89.253155,76.214618,94.150032,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.15000,0.00000,0.05,89.922760,59.056534,-90.032330,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.1250000,-0.0066987,0.05,89.996116,62.887000,89.872264,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.106699,-0.025000,0.05,-90.257774,69.034061,-89.730470,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.100000,-0.050000,0.05,-90.199335,63.460497,-89.785084,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.106699,-0.075000,0.05,-90.137194,53.785325,-89.832772,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.125000,-0.093301,0.05,-90.086514,40.327008,-89.872367,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.15000,-0.10000,0.05,-90.505696,-36.836320,-90.391775,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.175000,-0.093301,0.05,89.494234,8.337525,90.371736,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.193301,-0.075000,0.05,99.959805,1.800148,-89.637026,1.000000,1,0.500000,0.500000,0.000000,0,0.000000,0.000000,0.000000,0.000000
